[header]
width=30
height=15
tilewidth=64
tileheight=64
orientation=orthogonal

[tilesets]
tileset=../Tilesets/tileset.png,64,64,0,0

[layer]
type=Tile Layer 1
data=
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,18,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,36,37,37,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,95,95,95,0,95,95,95,0,95,0,95,0,95,95,95,0,95,0,0,0,0,0,0,0,0,0,32,
32,0,0,95,91,95,0,95,91,95,0,95,91,95,0,95,37,95,0,95,95,95,0,0,0,0,0,0,0,32,
32,0,0,95,95,95,0,95,95,95,0,95,95,95,0,95,95,95,0,95,93,95,0,0,0,0,0,0,0,32,
32,0,0,95,93,95,0,95,95,0,0,0,95,0,0,95,93,95,0,95,0,95,0,0,0,0,0,0,0,32,
32,0,0,95,95,95,0,95,93,95,0,0,95,93,0,95,0,95,0,95,0,95,0,18,18,18,18,0,92,32,
32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32

