[header]
width=30
height=30
tilewidth=64
tileheight=64
orientation=orthogonal

[tilesets]
tileset=../Tilesets/tileset.png,64,64,0,0

[layer]
type=Tile Layer 1
data=
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,18,0,0,61,61,0,0,0,18,100,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,36,37,37,37,37,37,37,37,37,38,0,0,32,
32,0,0,0,0,0,97,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,91,94,0,18,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,36,37,37,37,38,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,94,92,92,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,36,37,37,37,37,37,37,37,37,38,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,18,18,18,18,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,36,37,37,37,37,37,37,37,37,38,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,0,18,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,0,36,37,37,37,38,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,99,18,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,99,36,37,37,37,38,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,99,0,0,0,0,0,0,36,37,37,37,38,0,0,0,18,0,0,0,0,0,0,0,0,32,
32,0,0,0,94,99,0,0,0,0,0,0,0,0,0,0,0,0,36,37,37,38,0,0,0,93,0,0,0,32,
32,0,0,18,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,38,0,0,0,32,
32,0,0,33,34,34,35,0,0,0,0,0,0,0,0,0,0,0,18,0,93,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,7,0,0,0,0,0,99,0,18,0,0,0,0,36,37,37,38,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,99,36,37,37,37,38,0,0,0,0,0,0,0,0,0,0,0,0,32,
32,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,
32,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,36,37,37,38,0,32,
32,0,0,0,0,0,0,0,18,0,0,99,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,32,
32,0,18,0,0,0,36,37,37,37,37,37,38,0,0,0,18,0,0,36,37,37,38,0,0,0,0,93,0,32,
32,0,36,37,38,0,0,0,0,0,0,0,0,0,36,37,38,0,0,0,0,0,0,0,0,36,37,38,0,32,
32,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,41,91,0,61,32,
32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32

